thermo_style    custom step time temp ke pe etotal press vol f_tpi[1]
run             500000
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
Step Time Temp KinEng PotEng TotEng Press Volume f_tpi[1] 
  444500          889    1.3648345    2.0452045    -4.631852   -2.5866475    2.6177402    1315.7895   0.56309108 
  444550        889.1    1.3904774    2.0836305   -4.7529099   -2.6692794    2.1581064    1315.7895    6.0147686 
  444600        889.2    1.3666082    2.0478624   -4.7368447   -2.6889823    2.2437144    1315.7895    1.5802499 
  444650        889.3    1.3133482    1.9680523   -4.7180166   -2.7499643     2.295459    1315.7895   0.13330002 
  444700        889.4    1.3734402    2.0581001   -4.7830128   -2.7249127    2.0444209    1315.7895  -0.66772122 
  444750        889.5    1.3664668    2.0476505   -4.7343279   -2.6866774    2.2879337    1315.7895    12.983787 
  444800        889.6    1.4076192    2.1093173   -4.6907846   -2.5814673    2.4759422    1315.7895    1.6666805 
  444850        889.7    1.4229465    2.1322853   -4.7800361   -2.6477508    2.1131835    1315.7895  -0.16234087 
  444900        889.8    1.4102392    2.1132435   -4.7558372   -2.6425937    2.1316093    1315.7895    5.6862433 
  444950        889.9     1.375999    2.0619345   -4.7174908   -2.6555563    2.1918898    1315.7895    1.6082811 
  445000          890    1.4162887    2.1223086   -4.7709906    -2.648682    2.0569374    1315.7895   0.96081164 
  445050        890.1    1.4064468    2.1075605   -4.6976812   -2.5901207    2.3687394    1315.7895    7.0063103 
  445100        890.2    1.4454913    2.1660687   -4.6864931   -2.5204244    2.5108855    1315.7895    2.3254069 
  445150        890.3    1.4254914    2.1360989   -4.6713903   -2.5352914    2.6034823    1315.7895  -0.12519343 
  445200        890.4    1.4428723    2.1621442   -4.6906175   -2.5284733    2.4958322    1315.7895  -0.99145486 
  445250        890.5    1.4501676    2.1730761   -4.7580653   -2.5849892    2.2261905    1315.7895   0.47095624 
  445300        890.6    1.4532382    2.1776774   -4.7635215   -2.5858441    2.1814853    1315.7895     1.062372 
  445350        890.7    1.4063015    2.1073427   -4.6884269   -2.5810841    2.4942413    1315.7895    2.8184748 
  445400        890.8    1.4691147    2.2014684    -4.680335   -2.4788666    2.5479181    1315.7895    1.1214446 
  445450        890.9    1.4849536    2.2252029   -4.7406379    -2.515435    2.2701155    1315.7895    4.0006661 
  445500          891    1.4153369    2.1208823   -4.7153239   -2.5944416    2.3312828    1315.7895   -0.1751114 
  445550        891.1     1.375885    2.0617637   -4.7313911   -2.6696274     2.205509    1315.7895     1.596085 
  445600        891.2     1.344178    2.0142507   -4.7002377    -2.685987    2.3000783    1315.7895    5.6378383 
  445650        891.3    1.4020186    2.1009249   -4.7460606   -2.6451357    2.1458367    1315.7895   0.73398545 
  445700        891.4    1.3859513    2.0768481   -4.7576453   -2.6807972    2.0836506    1315.7895    4.3679964 
  445750        891.5    1.3905268    2.0837044   -4.7137239   -2.6300195    2.2671608    1315.7895    1.4949396 
  445800        891.6     1.404531    2.1046898   -4.7526939   -2.6480041    2.1049616    1315.7895    5.7458439 
  445850        891.7    1.3962315     2.092253   -4.7248991   -2.6326461    2.2489746    1315.7895    9.5096532 
  445900        891.8    1.4452776    2.1657485   -4.7379195   -2.5721709    2.2113435    1315.7895    1.8709931 
  445950        891.9    1.4075204    2.1091694   -4.6116874   -2.5025181    2.7828798    1315.7895   0.32986765 
  446000          892    1.5094503    2.2619113   -4.6997819   -2.4378706     2.476509    1315.7895   0.39683016 
  446050        892.1    1.3843357     2.074427    -4.633555    -2.559128    2.6337945    1315.7895    1.0533407 
  446100        892.2    1.4466014    2.1677322   -4.6922091   -2.5244769    2.4156231    1315.7895    6.4260066 
  446150        892.3    1.4502766    2.1732395   -4.6503874   -2.4771478    2.6035813    1315.7895   0.94819092 
  446200        892.4    1.3964975    2.0926515    -4.605732   -2.5130805    2.7552985    1315.7895  -0.50142131 
  446250        892.5    1.4359098    2.1517108    -4.684674   -2.5329632    2.4918343    1315.7895    3.8101154 
  446300        892.6    1.4637734    2.1934644    -4.730858   -2.5373936    2.3233631    1315.7895   0.24197906 
  446350        892.7    1.4997974    2.2474464   -4.7356424    -2.488196    2.2256746    1315.7895    1.3489818 
  446400        892.8    1.4459639    2.1667769    -4.715129   -2.5483521    2.3064962    1315.7895  -0.44148079 
  446450        892.9    1.4267523    2.1379883   -4.6639722   -2.5259839     2.409592    1315.7895  -0.33252707 
  446500          893    1.4112877    2.1148146   -4.7023323   -2.5875177    2.2424562    1315.7895    18.446923 
  446550        893.1    1.4551579    2.1805542   -4.7350557   -2.5545015    2.1789295    1315.7895    1.4265497 
  446600        893.2    1.4536357    2.1782731   -4.6961185   -2.5178454    2.3117656    1315.7895    3.8950076 
  446650        893.3    1.4676021    2.1992018   -4.7059778    -2.506776    2.3257938    1315.7895    2.4660559 
  446700        893.4    1.4068879    2.1082215   -4.6145787   -2.5063572    2.6266369    1315.7895    7.2203294 
  446750        893.5    1.4005267    2.0986893   -4.7255241   -2.6268348    2.1905818    1315.7895    1.4627619 
  446800        893.6     1.389225    2.0817537   -4.6837574   -2.6020037    2.3826053    1315.7895    4.0983222 
  446850        893.7    1.3443977    2.0145799   -4.6487295   -2.6341496    2.5208507    1315.7895    8.1533112 
  446900        893.8    1.4022231    2.1012313   -4.7528872   -2.6516559    2.1723017    1315.7895     1.901321 
  446950        893.9     1.388408    2.0805294   -4.7083485   -2.6278191    2.3432169    1315.7895    2.9807504 
  447000          894    1.4447631    2.1649774   -4.7299453   -2.5649679    2.2678038    1315.7895  -0.21865048 
  447050        894.1    1.4049146    2.1052646   -4.7144948   -2.6092303    2.2851974    1315.7895  -0.99140563 
  447100        894.2     1.395788    2.0915884   -4.7402097   -2.6486214    2.1202231    1315.7895    1.8018382 
  447150        894.3    1.4289506    2.1412825   -4.7411728   -2.5998902    2.2034276    1315.7895   -1.9269221 
  447200        894.4    1.3816749    2.0704398   -4.7288985   -2.6584587    2.2807582    1315.7895  -0.74526783 
  447250        894.5    1.3723388    2.0564497   -4.6703871   -2.6139374    2.5187744    1315.7895    7.6309508 
  447300        894.6    1.4424766    2.1615512   -4.7311451   -2.5695939    2.2609084    1315.7895   0.12566968 
  447350        894.7    1.4388011    2.1560434   -4.7266746   -2.5706312    2.3091724    1315.7895 -0.0030738557 
  447400        894.8    1.4040787    2.1040119   -4.7115138   -2.6075019    2.2754124    1315.7895    5.1777889 
  447450        894.9    1.3831253    2.0726133   -4.6657144   -2.5931011    2.4757699    1315.7895    3.1071106 
  447500          895    1.4225909    2.1317525    -4.752544   -2.6207914    2.1221693    1315.7895    3.8264873 
  447550        895.1    1.3924358     2.086565   -4.7274748   -2.6409098    2.2099359    1315.7895 -0.014287622 
  447600        895.2    1.3760605    2.0620267   -4.7186882   -2.6566615    2.2632314    1315.7895    0.4616732 
  447650        895.3    1.4018093    2.1006113   -4.7489369   -2.6483256    2.1024394    1315.7895  -0.69610041 
  447700        895.4    1.3680764    2.0500624   -4.7308604    -2.680798    2.1673256    1315.7895   0.01832227 
  447750        895.5     1.337609     2.004407   -4.7435026   -2.7390956    2.0980527    1315.7895    5.2769187 
  447800        895.6     1.359738    2.0375675   -4.7202315   -2.6826641     2.248035    1315.7895  -0.31835442 
  447850        895.7    1.3887659    2.0810656   -4.7236283   -2.6425627    2.2390213    1315.7895   0.65392804 
  447900        895.8    1.3745931    2.0598278   -4.7072126   -2.6473848    2.2840388    1315.7895    2.7011469 
  447950        895.9    1.3507378    2.0240806   -4.6885607     -2.66448     2.345554    1315.7895   0.32161383 
  448000          896    1.3540845    2.0290956   -4.7144408   -2.6853452    2.2494337    1315.7895    5.6758745 
  448050        896.1    1.4060126    2.1069099    -4.709554   -2.6026441    2.3194386    1315.7895    22.048629 
  448100        896.2    1.3855351    2.0762244   -4.7006575   -2.6244331    2.2997774    1315.7895   0.84551122 
  448150        896.3    1.3268169    1.9882351   -4.7212212   -2.7329861    2.1313155    1315.7895     1.960694 
  448200        896.4    1.4133647    2.1179269   -4.7645192   -2.6465922    2.0504685    1315.7895  -0.74314704 
  448250        896.5    1.3938268    2.0886495   -4.7839815    -2.695332    1.9399657    1315.7895    1.0548306 
  448300        896.6    1.3828363    2.0721802   -4.7196845   -2.6475043    2.2507475    1315.7895    3.1245524 
  448350        896.7    1.4095875    2.1122669   -4.7981805   -2.6859136    1.9393966    1315.7895    1.3862158 
  448400        896.8    1.3511631    2.0247178   -4.7907258    -2.766008    1.9256331    1315.7895    2.7843591 
  448450        896.9    1.3176956    1.9745668   -4.7548042   -2.7802374    2.0829681    1315.7895     2.111281 
  448500          897    1.3328483    1.9972732   -4.6884583   -2.6911851    2.3714612    1315.7895  -0.65592637 
  448550        897.1    1.3918462    2.0856815   -4.7600879   -2.6744064     2.036022    1315.7895    1.1823585 
  448600        897.2    1.3785268    2.0657224     -4.70846   -2.6427376    2.2703252    1315.7895    4.5294862 
  448650        897.3    1.3321142    1.9961731   -4.6940758   -2.6979028    2.3420579    1315.7895    1.1844063 
  448700        897.4    1.4037024     2.103448   -4.7378445   -2.6343966    2.2438913    1315.7895    1.1465882 
  448750        897.5     1.328912    1.9913746   -4.6838897   -2.6925151    2.3489668    1315.7895    1.6657721 
  448800        897.6    1.3567374    2.0330711   -4.6917216   -2.6586505    2.3944994    1315.7895   0.31132381 
  448850        897.7    1.3875033    2.0791738   -4.7524831   -2.6733093    2.0617803    1315.7895    7.3572547 
  448900        897.8    1.3761913    2.0622226   -4.7109703   -2.6487476    2.2062622    1315.7895    5.8964428 
  448950        897.9    1.4083541    2.1104186   -4.7800416   -2.6696231    1.9313485    1315.7895    2.6264781 
  449000          898    1.4135601    2.1182197   -4.7611623   -2.6429426     2.055129    1315.7895    3.6171067 
  449050        898.1    1.4188495     2.126146   -4.7104687   -2.5843227    2.3348766    1315.7895   -1.6150452 
  449100        898.2    1.4298361    2.1426094   -4.6509246   -2.5083152    2.6151921    1315.7895   0.10702459 
  449150        898.3    1.4111082    2.1145456   -4.6880959   -2.5735504    2.4041125    1315.7895   0.49958069 
  449200        898.4    1.3963859    2.0924843   -4.7095876   -2.6171034    2.3266697    1315.7895    4.2614466 
  449250        898.5    1.4125972    2.1167769   -4.6850839   -2.5683071    2.4281181    1315.7895    2.4940331 
  449300        898.6    1.4314714    2.1450599   -4.7347912   -2.5897313    2.1790131    1315.7895  -0.62171798 
  449350        898.7     1.404015    2.1039165   -4.7607611   -2.6568446    2.0678961    1315.7895    0.1411729 
  449400        898.8    1.4166561    2.1228591   -4.7689371   -2.6460779    2.0048814    1315.7895   -1.2070472 
  449450        898.9    1.4250734    2.1354725   -4.7210587   -2.5855862    2.2563303    1315.7895    2.0007155 
  449500          899    1.3997402    2.0975107   -4.6665084   -2.5689977    2.4206235    1315.7895    2.6053862 
  449550        899.1    1.4460211    2.1668627   -4.7380608   -2.5711981    2.1529082    1315.7895   0.49015782 
  449600        899.2    1.4315567    2.1451877   -4.7149368   -2.5697492    2.2609034    1315.7895     1.023357 
  449650        899.3    1.4280182    2.1398853   -4.7210615   -2.5811762    2.2984395    1315.7895    1.2124959 
  449700        899.4    1.4831145    2.2224471   -4.7575795   -2.5351324    2.1326263    1315.7895    3.6951652 
  449750        899.5    1.4177389    2.1244818   -4.6977548    -2.573273    2.3952185    1315.7895    4.0957314 
  449800        899.6    1.3853669    2.0759723   -4.6562549   -2.5802826    2.5432913    1315.7895   -0.5297395 
  449850        899.7    1.4247117    2.1349305   -4.7003751   -2.5654446    2.3256986    1315.7895    1.7659745 
  449900        899.8    1.4008821    2.0992219   -4.6466815   -2.5474596    2.5880771    1315.7895     9.309333 
  449950        899.9    1.4099123    2.1127536    -4.653708   -2.5409544    2.5874729    1315.7895    4.2656114 
  450000          900    1.4208345    2.1291205   -4.7020334    -2.572913    2.4375924    1315.7895    3.3952641 
  450050        900.1    1.4565847    2.1826922   -4.7838996   -2.6012074    1.9817193    1315.7895 -0.090040819 
  450100        900.2    1.3983231    2.0953871   -4.6901727   -2.5947856    2.3279082    1315.7895   0.20037874 
  450150        900.3    1.4190678     2.126473   -4.6924241   -2.5659511     2.421153    1315.7895    1.7515149 
  450200        900.4    1.4083731    2.1104471   -4.7113834   -2.6009363     2.359486    1315.7895    1.4898302 
  450250        900.5    1.3738134    2.0586593   -4.6594854   -2.6008261    2.5222031    1315.7895    5.3046937 
  450300        900.6    1.4013251    2.0998856    -4.668508   -2.5686224    2.4973842    1315.7895     6.148221 
  450350        900.7    1.4072333    2.1087391   -4.6997424   -2.5910034    2.3538728    1315.7895     6.570027 
  450400        900.8    1.3680649    2.0500452   -4.6538437   -2.6037984    2.4963766    1315.7895     14.79754 
  450450        900.9    1.4128284    2.1171234    -4.704142   -2.5870187    2.2929086    1315.7895  0.043703713 
  450500          901    1.4199184    2.1277478   -4.6673413   -2.5395936    2.4461227    1315.7895  -0.34624646 
  450550        901.1    1.3985623    2.0957455   -4.7468669   -2.6511214    2.1256371    1315.7895    1.3047936 
  450600        901.2    1.3831876    2.0727066   -4.7516174   -2.6789109     2.190651    1315.7895   0.73567554 
  450650        901.3    1.3784522    2.0656106   -4.7704048   -2.7047942    2.1036153    1315.7895  -0.12830721 
  450700        901.4    1.3309619    1.9944465   -4.7731677   -2.7787212    2.0093384    1315.7895  -0.70909156 
  450750        901.5    1.3734931    2.0581794   -4.7826451   -2.7244656    2.0160953    1315.7895    6.2561206 
  450800        901.6    1.3447271    2.0150736   -4.7431173   -2.7280437    2.1385937    1315.7895    1.3636591 
  450850        901.7    1.2768367    1.9133398   -4.7331905   -2.8198507    2.1695594    1315.7895   0.39515572 
  450900        901.8    1.3632719     2.042863   -4.7799951   -2.7371321    1.9638804    1315.7895  -0.41293162 
  450950        901.9    1.3048534    1.9553228   -4.6876806   -2.7323578     2.428064    1315.7895  -0.35595245 
  451000          902    1.3888191    2.0811454   -4.7040422   -2.6228968    2.4340155    1315.7895  0.026082396 
  451050        902.1    1.4269144    2.1382313   -4.7292687   -2.5910374    2.3155558    1315.7895   0.28694902 
  451100        902.2    1.3904949    2.0836567   -4.7179456    -2.634289     2.337838    1315.7895    4.7008863 
  451150        902.3    1.3643822    2.0445267   -4.6952754   -2.6507486    2.4125835    1315.7895    1.5721318 
  451200        902.4    1.4154479    2.1210487   -4.7630657   -2.6420171     2.137362    1315.7895    2.4977557 
  451250        902.5    1.4133139    2.1178509   -4.7408783   -2.6230275    2.1830097    1315.7895    7.5421311 
  451300        902.6    1.3930358    2.0874641   -4.6970741     -2.60961     2.327346    1315.7895    4.4624803 
  451350        902.7    1.4094066    2.1119958   -4.7070422   -2.5950464    2.3828224    1315.7895   0.41746618 
  451400        902.8    1.4148369     2.120133   -4.7437551   -2.6236221     2.212325    1315.7895    2.1890793 
  451450        902.9     1.394961    2.0903491   -4.6914898   -2.6011407    2.4037436    1315.7895   0.75429838 
  451500          903    1.3748307    2.0601838   -4.7007843   -2.6406005    2.3765663    1315.7895   -1.7815192 
  451550        903.1    1.4170728    2.1234836   -4.7020859   -2.5786023    2.4464519    1315.7895    1.7493061 
  451600        903.2    1.4374329    2.1539932   -4.6943297   -2.5403365    2.4614798    1315.7895    1.7589727 
  451650        903.3    1.4611134    2.1894784   -4.7463676   -2.5568892      2.30051    1315.7895    6.0824279 
  451700        903.4    1.4274443    2.1390252   -4.6643685   -2.5253432    2.5752376    1315.7895   0.93465801 
  451750        903.5    1.4045544    2.1047248   -4.6250336   -2.5203089    2.7886134    1315.7895  -0.47934401 
  451800        903.6    1.4003449    2.0984168   -4.6510233   -2.5526065    2.6315687    1315.7895  -0.62919522 
  451850        903.7    1.4351824    2.1506208   -4.7340345   -2.5834138    2.2363284    1315.7895   0.44392089 
  451900        903.8    1.4454235     2.165967   -4.6871337   -2.5211666    2.4462792    1315.7895    5.0675257 
  451950        903.9    1.4003963    2.0984939   -4.6766151   -2.5781212     2.523663    1315.7895    3.9867289 
  452000          904    1.3566193     2.032894   -4.6786499    -2.645756    2.5122787    1315.7895   0.59370846 
  452050        904.1    1.3904716    2.0836217   -4.7054745   -2.6218528    2.3112229    1315.7895      5.24837 
  452100        904.2    1.3799282    2.0678225   -4.6754428   -2.6076204    2.4578843    1315.7895     2.434841 
  452150        904.3    1.3371722    2.0037526   -4.6585365   -2.6547839     2.551509    1315.7895    8.8669445 
  452200        904.4    1.4158389    2.1216347   -4.7556104   -2.6339757    2.1350453    1315.7895    3.8952291 
  452250        904.5    1.4061867    2.1071707   -4.7164876   -2.6093169    2.3542542    1315.7895    2.3552829 
  452300        904.6    1.4385977    2.1557386   -4.7995664   -2.6438278    2.0628467    1315.7895  -0.55290594 
  452350        904.7     1.367758    2.0495853    -4.695023   -2.6454377    2.3379022    1315.7895    1.9533123 
  452400        904.8    1.4044455    2.1045616    -4.691692   -2.5871303    2.3934147    1315.7895    3.1003124 
  452450        904.9    1.3578856    2.0347915   -4.6381121   -2.6033206    2.6265161    1315.7895   -1.4118982 
  452500          905     1.355983    2.0319406   -4.6945684   -2.6626278    2.4236525    1315.7895     -1.61736 
  452550        905.1    1.3225622    1.9818594   -4.7146919   -2.7328325    2.2691782    1315.7895    6.0358303 
  452600        905.2    1.3908558    2.0841974   -4.7644302   -2.6802329     2.064358    1315.7895    3.2026322 
  452650        905.3    1.3874457    2.0790873    -4.661492   -2.5824047    2.5174984    1315.7895   0.39747307 
  452700        905.4    1.4351181    2.1505244   -4.7484442   -2.5979198     2.226264    1315.7895    4.3187202 
  452750        905.5    1.3989457    2.0963201   -4.6850301     -2.58871    2.5146969    1315.7895  -0.33841961 
  452800        905.6     1.400476    2.0986133   -4.7036317   -2.6050185    2.3924146    1315.7895    5.3391261 
  452850        905.7    1.3972432     2.093769   -4.7427085   -2.6489395    2.1647595    1315.7895  -0.94438128 
  452900        905.8    1.4322537    2.1462321   -4.7081949   -2.5619628    2.2894863    1315.7895    2.3197336 
  452950        905.9     1.460782    2.1889818   -4.7220138    -2.533032    2.2675739    1315.7895    1.9464962 
  453000          906    1.3952817    2.0908297   -4.6675668   -2.5767371     2.468668    1315.7895 -0.057199868 
  453050        906.1    1.4119668    2.1158323   -4.6948381   -2.5790058    2.4249932    1315.7895    6.4229042 
  453100        906.2    1.4264873    2.1375913   -4.7050649   -2.5674736    2.4489943    1315.7895   0.29627747 
  453150        906.3    1.4328069    2.1470612   -4.7244132    -2.577352    2.3181511    1315.7895    1.7758343 
  453200        906.4    1.3949888    2.0903907   -4.7198732   -2.6294825    2.2360144    1315.7895    3.1147686 
  453250        906.5    1.4342545    2.1492303   -4.7454141   -2.5961837    2.1446816    1315.7895    6.3057327 
  453300        906.6    1.4015437    2.1002132   -4.6770961   -2.5768829    2.4228967    1315.7895    6.5684545 
  453350        906.7    1.4385076    2.1556036   -4.7639278   -2.6083242    2.0408973    1315.7895     1.182378 
  453400        906.8    1.3781066    2.0650928   -4.7242772   -2.6591844    2.1818686    1315.7895    1.2770181 
  453450        906.9    1.3903164    2.0833891   -4.7480676   -2.6646785    2.0069662    1315.7895    2.0197226 
  453500          907    1.3801733    2.0681897   -4.6877841   -2.6195943      2.30229    1315.7895    6.4061665 
  453550        907.1    1.3673557    2.0489825   -4.7223107   -2.6733281    2.1537965    1315.7895   -1.6747993 
  453600        907.2    1.3741292    2.0591327   -4.7069781   -2.6478454    2.3053591    1315.7895    2.6061802 
  453650        907.3    1.4133774     2.117946   -4.7392664   -2.6213204     2.165233    1315.7895   0.26618968 
  453700        907.4    1.3998461    2.0976694   -4.6794634    -2.581794    2.4226875    1315.7895   -2.0224901 
  453750        907.5    1.4380509    2.1549192   -4.6920144   -2.5370951    2.4337377    1315.7895    1.5321959 
  453800        907.6     1.400354    2.0984305   -4.7308512   -2.6324206    2.2978005    1315.7895     9.334683 
  453850        907.7    1.3985691    2.0957558   -4.7480616   -2.6523058    2.1167744    1315.7895    0.8990118 
  453900        907.8    1.4267259    2.1379487   -4.7789669   -2.6410181     1.967963    1315.7895   -1.8847422 
  453950        907.9    1.3619235    2.0408424   -4.7300505   -2.6892081    2.1390799    1315.7895    3.1554617 
  454000          908    1.3396504    2.0074662   -4.7265515   -2.7190854    2.1435517    1315.7895    4.2857947 
  454050        908.1    1.3345476    1.9998195   -4.6943352   -2.6945157     2.305668    1315.7895    1.2268955 
  454100        908.2    1.4111779      2.11465   -4.7965615   -2.6819115    1.9933389    1315.7895    1.9286105 
  454150        908.3    1.3554258    2.0311055   -4.7073738   -2.6762683     2.331155    1315.7895    2.3445953 
  454200        908.4    1.3640797    2.0440735    -4.753241   -2.7091676    2.2021382    1315.7895    6.5994355 
  454250        908.5    1.4064355    2.1075435   -4.7586678   -2.6511242    2.1533367    1315.7895  -0.16295269 
  454300        908.6    1.3680258    2.0499866   -4.6704215   -2.6204349    2.4502925    1315.7895  -0.81889226 
  454350        908.7    1.4336219    2.1482825   -4.7227207   -2.5744382    2.2612856    1315.7895   0.43026986 
  454400        908.8    1.3823253    2.0714144   -4.7020255   -2.6306111    2.3247036    1315.7895    3.2466641 
  454450        908.9    1.4780041    2.2147892   -4.7564502    -2.541661    2.1185839    1315.7895    6.2253532 
  454500          909    1.4085906    2.1107731   -4.6864629   -2.5756898    2.4174028    1315.7895    5.8566936 
  454550        909.1    1.4247096    2.1349274   -4.7167915   -2.5818642    2.3279649    1315.7895    1.6688568 
  454600        909.2    1.4232895    2.1327993   -4.7484974   -2.6156981    2.1692732    1315.7895   0.96474971 
  454650        909.3    1.3582676     2.035364   -4.6642722   -2.6289082    2.4380986    1315.7895    4.6613623 
  454700        909.4    1.3794075    2.0670422   -4.7229307   -2.6558885    2.2074574    1315.7895   -2.0639649 
  454750        909.5    1.4058788    2.1067094   -4.7430124    -2.636303    2.1564682    1315.7895    1.1558575 
  454800        909.6    1.3918301    2.0856574   -4.6746304    -2.588973    2.4916004    1315.7895    2.1099114 
  454850        909.7    1.4032176    2.1027215    -4.751837   -2.6491155    2.1678937    1315.7895    0.2820282 
  454900        909.8    1.4133801    2.1179501   -4.8283377   -2.7103876    1.8629069    1315.7895    4.8833452 
  454950        909.9    1.3455984    2.0163792   -4.6993574   -2.6829782    2.4091575    1315.7895    2.5597271 
  455000          910    1.3305573    1.9938401   -4.7310302   -2.7371901    2.2487701    1315.7895   -1.5738541 
  455050        910.1    1.3530231    2.0275052   -4.7186799   -2.6911747    2.2720125    1315.7895    1.2162303 
  455100        910.2    1.3802602      2.06832   -4.7317534   -2.6634334    2.1671413    1315.7895    5.7569812 
  455150        910.3    1.3985309    2.0956986   -4.7148828   -2.6191842    2.3028045    1315.7895    8.6350332 
  455200        910.4    1.4026903    2.1019314   -4.6794139   -2.5774825    2.4301795    1315.7895    5.4331785 
  455250        910.5    1.3894718    2.0821234   -4.7136413   -2.6315178    2.3074378    1315.7895    5.6010759 
  455300        910.6     1.352436    2.0266253   -4.6612339   -2.6346086    2.4871137    1315.7895  0.025918932 
  455350        910.7    1.4135369    2.1181851    -4.755729   -2.6375439    2.0947919    1315.7895    4.1165884 
  455400        910.8    1.4434329    2.1629842    -4.734082   -2.5710978    2.1635122    1315.7895    8.6400332 
  455450        910.9    1.4699326     2.202694   -4.7029855   -2.5002915    2.3605658    1315.7895    3.2582576 
  455500          911    1.4196239    2.1273064   -4.6867288   -2.5594224    2.4189159    1315.7895    3.2345316 
  455550        911.1    1.4028074    2.1021069   -4.6276558   -2.5255489    2.6158297    1315.7895    5.2356025 
  455600        911.2    1.4140625    2.1189727   -4.6617528   -2.5427801     2.529131    1315.7895    3.9960431 
  455650        911.3    1.4424856    2.1615647   -4.7021368   -2.5405721    2.3691718    1315.7895    3.4194978 
  455700        911.4    1.4260527      2.13694   -4.7388012   -2.6018612     2.167117    1315.7895    5.9320049 
  455750        911.5    1.4121608     2.116123   -4.7221983   -2.6060752    2.2218919    1315.7895   0.15676783 
  455800        911.6    1.3924047    2.0865184   -4.7110913   -2.6245729    2.3192456    1315.7895    4.0827724 
  455850        911.7    1.4235491    2.1331883   -4.7295197   -2.5963314    2.2535536    1315.7895 -0.090763871 
  455900        911.8    1.4652471    2.1956728   -4.7463072   -2.5506344    2.1474221    1315.7895  -0.65959948 
  455950        911.9    1.4614978    2.1900544   -4.7314894   -2.5414349    2.2480829    1315.7895    3.0660645 
  456000          912    1.4253707     2.135918    -4.700775    -2.564857     2.352655    1315.7895    2.8409791 
  456050        912.1     1.409463    2.1120803   -4.7366564   -2.6245762    2.1644366    1315.7895   0.91963169 
  456100        912.2    1.3788636    2.0662271   -4.6673353   -2.6011083    2.4505662    1315.7895    10.113812 
  456150        912.3    1.3814018    2.0700306   -4.7048498   -2.6348192    2.3061087    1315.7895    7.4847314 
  456200        912.4    1.3916852    2.0854403   -4.7074733    -2.622033    2.3064892    1315.7895    6.2517042 
  456250        912.5    1.3880401     2.079978   -4.6718949   -2.5919168    2.3834678    1315.7895    4.3001985 
  456300        912.6    1.4147467     2.119998   -4.7347207   -2.6147227    2.2398698    1315.7895  0.066008045 
  456350        912.7    1.3901164    2.0830895   -4.6459117   -2.5628222    2.6458894    1315.7895   0.42890443 
  456400        912.8    1.3475395     2.019288   -4.6769857   -2.6576977    2.5083291    1315.7895 -0.097512527 
  456450        912.9    1.4195232    2.1271555   -4.7137842   -2.5866287     2.400245    1315.7895  -0.92546732 
  456500          913    1.4116305    2.1153283   -4.6972005   -2.5818722    2.4206886    1315.7895   -1.2891628 
  456550        913.1    1.4062116     2.107208   -4.7010837   -2.5938757    2.3585497    1315.7895  -0.60602958 
  456600        913.2    1.4294128    2.1419751   -4.7254843   -2.5835092    2.2955948    1315.7895    5.3548327 
  456650        913.3    1.3928691    2.0872143   -4.6906695   -2.6034552    2.3911058    1315.7895      4.48087 
  456700        913.4    1.3950479    2.0904793   -4.7462274   -2.6557481    2.1647569    1315.7895    5.5165741 
  456750        913.5    1.3708816    2.0542661   -4.7162775   -2.6620113    2.3243113    1315.7895    5.5022603 
  456800        913.6    1.3810569    2.0695137   -4.7310952   -2.6615815    2.2385959    1315.7895    2.0719947 
  456850        913.7    1.3742343    2.0592901   -4.7519559   -2.6926657    2.0763512    1315.7895    4.0061989 
  456900        913.8    1.3710211    2.0544752   -4.6966429   -2.6421677    2.2800654    1315.7895  -0.41249264 
  456950        913.9     1.434722    2.1499309    -4.735606   -2.5856751    2.2201284    1315.7895  -0.92359296 
  457000          914    1.4118511    2.1156589   -4.7020195   -2.5863606    2.3181847    1315.7895   -1.4825544 
  457050        914.1    1.3558779     2.031783   -4.6783308   -2.6465478    2.4190865    1315.7895    3.1275089 
  457100        914.2    1.3995189     2.097179   -4.6559242   -2.5587452    2.5041245    1315.7895    2.8997748 
  457150        914.3    1.4419403    2.1607476   -4.6858478   -2.5251002    2.4583402    1315.7895    4.4413611 
  457200        914.4    1.4306892    2.1438878   -4.7161793   -2.5722916    2.3842042    1315.7895  -0.17283188 
  457250        914.5    1.4764136    2.2124058   -4.7848063   -2.5724005    2.1232014    1315.7895   -0.4244875 
  457300        914.6    1.4028175     2.102122   -4.6675394   -2.5654174    2.6036571    1315.7895  -0.33216795 
  457350        914.7    1.3942609       2.0893   -4.6851071   -2.5958071    2.5074124    1315.7895    1.3967173 
  457400        914.8    1.4341295    2.1490431   -4.7522705   -2.6032274     2.154293    1315.7895    3.5250983 
  457450        914.9    1.4103114    2.1133516   -4.7025407   -2.5891891    2.3626316    1315.7895    7.3633879 
  457500          915    1.3049847    1.9555195    -4.613166   -2.6576465    2.6538077    1315.7895   0.72507667 
  457550        915.1    1.3644193    2.0445823   -4.6511617   -2.6065795    2.6278112    1315.7895   0.97071387 
  457600        915.2    1.4145504    2.1197037   -4.7273104   -2.6076066    2.3151043    1315.7895    2.3319629 
  457650        915.3    1.3750702    2.0605427   -4.7386939   -2.6781512    2.1804758    1315.7895   -2.0081935 
